date,state,positive,recovered,death,positiveIncrease,deathIncrease,recoveredIncrease,population
20200320,NJ,890.0,0.0,11.0,148.0,2.0,0.0,8882190.0
20200321,NJ,1327.0,0.0,16.0,437.0,5.0,0.0,8882190.0
20200322,NJ,1914.0,0.0,20.0,587.0,4.0,0.0,8882190.0
20200323,NJ,2844.0,0.0,27.0,930.0,7.0,0.0,8882190.0
20200324,NJ,3675.0,0.0,44.0,831.0,17.0,0.0,8882190.0
20200325,NJ,4402.0,0.0,62.0,727.0,18.0,0.0,8882190.0
20200326,NJ,6876.0,0.0,81.0,2474.0,19.0,0.0,8882190.0
20200327,NJ,8825.0,0.0,108.0,1949.0,27.0,0.0,8882190.0
20200328,NJ,11124.0,0.0,140.0,2299.0,32.0,0.0,8882190.0
20200329,NJ,13386.0,0.0,161.0,2262.0,21.0,0.0,8882190.0
20200330,NJ,16636.0,0.0,198.0,3250.0,37.0,0.0,8882190.0
20200331,NJ,18696.0,0.0,267.0,2060.0,69.0,0.0,8882190.0
20200401,NJ,22255.0,0.0,355.0,3559.0,88.0,0.0,8882190.0
20200402,NJ,25590.0,0.0,537.0,3335.0,182.0,0.0,8882190.0
20200403,NJ,29895.0,0.0,646.0,4305.0,109.0,0.0,8882190.0
20200404,NJ,34124.0,0.0,846.0,4229.0,200.0,0.0,8882190.0
20200405,NJ,37505.0,0.0,917.0,3381.0,71.0,0.0,8882190.0
20200406,NJ,41090.0,0.0,1003.0,3585.0,86.0,0.0,8882190.0
20200407,NJ,44416.0,0.0,1232.0,3326.0,229.0,0.0,8882190.0
20200408,NJ,47437.0,0.0,1504.0,3021.0,272.0,0.0,8882190.0
20200409,NJ,51027.0,0.0,1700.0,3590.0,196.0,0.0,8882190.0
20200410,NJ,54588.0,682.0,1932.0,3561.0,232.0,682.0,8882190.0
20200411,NJ,58151.0,682.0,2183.0,3563.0,251.0,0.0,8882190.0
20200412,NJ,61850.0,682.0,2350.0,3699.0,167.0,0.0,8882190.0
20200413,NJ,64584.0,682.0,2443.0,2734.0,93.0,0.0,8882190.0
20200414,NJ,68824.0,682.0,2805.0,4240.0,362.0,0.0,8882190.0
20200415,NJ,71030.0,682.0,3156.0,2206.0,351.0,0.0,8882190.0
20200416,NJ,75317.0,682.0,3518.0,4287.0,362.0,0.0,8882190.0
20200417,NJ,78467.0,682.0,3840.0,3150.0,322.0,0.0,8882190.0
20200418,NJ,81420.0,682.0,4070.0,2953.0,230.0,0.0,8882190.0
20200419,NJ,85301.0,682.0,4202.0,3881.0,132.0,0.0,8882190.0
20200313,AL,1.0,0.0,0.0,1.0,0.0,0.0,4903185.0
20200314,AL,6.0,0.0,0.0,5.0,0.0,0.0,4903185.0
20200315,AL,12.0,0.0,0.0,6.0,0.0,0.0,4903185.0
20200316,AL,28.0,0.0,0.0,16.0,0.0,0.0,4903185.0
20200317,AL,36.0,0.0,0.0,8.0,0.0,0.0,4903185.0
20200318,AL,46.0,0.0,0.0,10.0,0.0,0.0,4903185.0
20200319,AL,68.0,0.0,0.0,22.0,0.0,0.0,4903185.0
20200320,AL,81.0,0.0,0.0,13.0,0.0,0.0,4903185.0
20200321,AL,124.0,0.0,0.0,43.0,0.0,0.0,4903185.0
20200322,AL,138.0,0.0,0.0,14.0,0.0,0.0,4903185.0
20200323,AL,167.0,0.0,0.0,29.0,0.0,0.0,4903185.0
20200324,AL,215.0,0.0,0.0,48.0,0.0,0.0,4903185.0
20200325,AL,283.0,0.0,0.0,68.0,0.0,0.0,4903185.0
20200326,AL,506.0,0.0,1.0,223.0,1.0,0.0,4903185.0
20200327,AL,587.0,0.0,3.0,81.0,2.0,0.0,4903185.0
20200328,AL,696.0,0.0,3.0,109.0,0.0,0.0,4903185.0
20200329,AL,806.0,0.0,4.0,110.0,1.0,0.0,4903185.0
20200330,AL,859.0,0.0,6.0,53.0,2.0,0.0,4903185.0
20200331,AL,981.0,0.0,13.0,122.0,7.0,0.0,4903185.0
20200401,AL,1077.0,0.0,26.0,96.0,13.0,0.0,4903185.0
20200402,AL,1233.0,0.0,32.0,156.0,6.0,0.0,4903185.0
20200403,AL,1432.0,0.0,35.0,199.0,3.0,0.0,4903185.0
20200404,AL,1580.0,0.0,43.0,148.0,8.0,0.0,4903185.0
20200405,AL,1796.0,0.0,45.0,216.0,2.0,0.0,4903185.0
20200406,AL,1968.0,0.0,50.0,172.0,5.0,0.0,4903185.0
20200407,AL,2119.0,0.0,56.0,151.0,6.0,0.0,4903185.0
20200408,AL,2369.0,0.0,66.0,250.0,10.0,0.0,4903185.0
20200409,AL,2769.0,0.0,74.0,400.0,8.0,0.0,4903185.0
20200410,AL,2968.0,0.0,80.0,199.0,6.0,0.0,4903185.0
20200411,AL,3191.0,0.0,91.0,223.0,11.0,0.0,4903185.0
20200412,AL,3525.0,0.0,93.0,334.0,2.0,0.0,4903185.0
20200413,AL,3734.0,0.0,99.0,209.0,6.0,0.0,4903185.0
20200414,AL,3876.0,0.0,110.0,142.0,11.0,0.0,4903185.0
20200415,AL,4113.0,0.0,121.0,237.0,11.0,0.0,4903185.0
20200416,AL,4345.0,0.0,133.0,232.0,12.0,0.0,4903185.0
20200417,AL,4530.0,0.0,144.0,185.0,11.0,0.0,4903185.0
20200418,AL,4655.0,0.0,146.0,125.0,2.0,0.0,4903185.0
20200419,AL,4837.0,0.0,154.0,182.0,8.0,0.0,4903185.0
20200304,NC,1.0,0.0,0.0,0.0,0.0,0.0,10488084.0
20200305,NC,1.0,0.0,0.0,0.0,0.0,0.0,10488084.0
20200306,NC,2.0,0.0,0.0,1.0,0.0,0.0,10488084.0
20200307,NC,2.0,0.0,0.0,0.0,0.0,0.0,10488084.0
20200308,NC,2.0,0.0,0.0,0.0,0.0,0.0,10488084.0
20200309,NC,2.0,0.0,0.0,0.0,0.0,0.0,10488084.0
20200310,NC,7.0,0.0,0.0,5.0,0.0,0.0,10488084.0
20200311,NC,7.0,0.0,0.0,0.0,0.0,0.0,10488084.0
20200312,NC,12.0,0.0,0.0,5.0,0.0,0.0,10488084.0
20200313,NC,15.0,0.0,0.0,3.0,0.0,0.0,10488084.0
20200314,NC,23.0,0.0,0.0,8.0,0.0,0.0,10488084.0
20200315,NC,32.0,0.0,0.0,9.0,0.0,0.0,10488084.0
20200316,NC,33.0,0.0,0.0,1.0,0.0,0.0,10488084.0
20200317,NC,40.0,0.0,0.0,7.0,0.0,0.0,10488084.0
20200318,NC,63.0,0.0,0.0,23.0,0.0,0.0,10488084.0
20200319,NC,97.0,0.0,0.0,34.0,0.0,0.0,10488084.0
20200320,NC,137.0,0.0,0.0,40.0,0.0,0.0,10488084.0
20200321,NC,184.0,0.0,0.0,47.0,0.0,0.0,10488084.0
20200322,NC,255.0,0.0,0.0,71.0,0.0,0.0,10488084.0
20200323,NC,297.0,0.0,0.0,42.0,0.0,0.0,10488084.0
20200324,NC,398.0,0.0,0.0,101.0,0.0,0.0,10488084.0
20200325,NC,504.0,0.0,1.0,106.0,1.0,0.0,10488084.0
20200326,NC,636.0,0.0,2.0,132.0,1.0,0.0,10488084.0
20200327,NC,763.0,0.0,3.0,127.0,1.0,0.0,10488084.0
20200328,NC,935.0,0.0,4.0,172.0,1.0,0.0,10488084.0
20200329,NC,1040.0,0.0,4.0,105.0,0.0,0.0,10488084.0
20200330,NC,1307.0,0.0,6.0,267.0,2.0,0.0,10488084.0
20200331,NC,1498.0,0.0,8.0,191.0,2.0,0.0,10488084.0
20200401,NC,1584.0,0.0,10.0,86.0,2.0,0.0,10488084.0
20200402,NC,1857.0,0.0,16.0,273.0,6.0,0.0,10488084.0
20200403,NC,2093.0,0.0,19.0,236.0,3.0,0.0,10488084.0
20200404,NC,2402.0,0.0,24.0,309.0,5.0,0.0,10488084.0
20200405,NC,2585.0,0.0,31.0,183.0,7.0,0.0,10488084.0
20200406,NC,2870.0,0.0,33.0,285.0,2.0,0.0,10488084.0
20200407,NC,3221.0,0.0,46.0,351.0,13.0,0.0,10488084.0
20200408,NC,3426.0,0.0,53.0,205.0,7.0,0.0,10488084.0
20200409,NC,3651.0,0.0,65.0,225.0,12.0,0.0,10488084.0
20200410,NC,3908.0,0.0,74.0,257.0,9.0,0.0,10488084.0
20200411,NC,4312.0,0.0,80.0,404.0,6.0,0.0,10488084.0
20200412,NC,4520.0,0.0,81.0,208.0,1.0,0.0,10488084.0
20200413,NC,4816.0,0.0,86.0,296.0,5.0,0.0,10488084.0
20200414,NC,5024.0,0.0,108.0,208.0,22.0,0.0,10488084.0
20200415,NC,5123.0,0.0,117.0,99.0,9.0,0.0,10488084.0
20200416,NC,5465.0,0.0,131.0,342.0,14.0,0.0,10488084.0
20200417,NC,5859.0,0.0,152.0,394.0,21.0,0.0,10488084.0
20200418,NC,6140.0,0.0,164.0,281.0,12.0,0.0,10488084.0
20200419,NC,6493.0,0.0,172.0,353.0,8.0,0.0,10488084.0
20200311,NM,3.0,0.0,0.0,3.0,0.0,0.0,2096829.0
20200312,NM,5.0,0.0,0.0,2.0,0.0,0.0,2096829.0
20200313,NM,10.0,0.0,0.0,5.0,0.0,0.0,2096829.0
20200314,NM,10.0,0.0,0.0,0.0,0.0,0.0,2096829.0
20200315,NM,13.0,0.0,0.0,3.0,0.0,0.0,2096829.0
20200316,NM,17.0,0.0,0.0,4.0,0.0,0.0,2096829.0
20200317,NM,23.0,0.0,0.0,6.0,0.0,0.0,2096829.0
20200318,NM,28.0,0.0,0.0,5.0,0.0,0.0,2096829.0
20200319,NM,35.0,0.0,0.0,7.0,0.0,0.0,2096829.0
20200320,NM,43.0,0.0,0.0,8.0,0.0,0.0,2096829.0
20200321,NM,57.0,0.0,0.0,14.0,0.0,0.0,2096829.0
20200322,NM,57.0,0.0,0.0,0.0,0.0,0.0,2096829.0
20200323,NM,65.0,0.0,0.0,8.0,0.0,0.0,2096829.0
20200324,NM,83.0,0.0,0.0,18.0,0.0,0.0,2096829.0
20200325,NM,100.0,0.0,1.0,17.0,1.0,0.0,2096829.0
20200326,NM,112.0,0.0,1.0,12.0,0.0,0.0,2096829.0
20200327,NM,136.0,0.0,1.0,24.0,0.0,0.0,2096829.0
20200328,NM,191.0,0.0,1.0,55.0,0.0,0.0,2096829.0
20200329,NM,237.0,2.0,2.0,46.0,1.0,2.0,2096829.0
20200330,NM,237.0,26.0,2.0,0.0,0.0,24.0,2096829.0
20200331,NM,281.0,26.0,4.0,44.0,2.0,0.0,2096829.0
20200401,NM,315.0,26.0,5.0,34.0,1.0,0.0,2096829.0
20200402,NM,363.0,26.0,6.0,48.0,1.0,0.0,2096829.0
20200403,NM,403.0,26.0,7.0,40.0,1.0,0.0,2096829.0
20200404,NM,495.0,26.0,10.0,92.0,3.0,0.0,2096829.0
20200405,NM,543.0,54.0,11.0,48.0,1.0,28.0,2096829.0
20200406,NM,624.0,130.0,12.0,81.0,1.0,76.0,2096829.0
20200407,NM,686.0,133.0,12.0,62.0,0.0,3.0,2096829.0
20200408,NM,794.0,171.0,13.0,108.0,1.0,38.0,2096829.0
20200409,NM,865.0,201.0,16.0,71.0,3.0,30.0,2096829.0
20200410,NM,1091.0,217.0,19.0,226.0,3.0,16.0,2096829.0
20200411,NM,1091.0,235.0,19.0,0.0,0.0,18.0,2096829.0
20200412,NM,1174.0,235.0,20.0,83.0,1.0,0.0,2096829.0
20200413,NM,1245.0,295.0,26.0,71.0,6.0,60.0,2096829.0
20200414,NM,1345.0,304.0,31.0,100.0,5.0,9.0,2096829.0
20200415,NM,1407.0,340.0,36.0,62.0,5.0,36.0,2096829.0
20200416,NM,1484.0,353.0,36.0,77.0,0.0,13.0,2096829.0
20200417,NM,1597.0,353.0,44.0,113.0,8.0,0.0,2096829.0
20200418,NM,1711.0,382.0,51.0,114.0,7.0,29.0,2096829.0
20200419,NM,1798.0,465.0,53.0,87.0,2.0,83.0,2096829.0
20200304,OR,3.0,0.0,0.0,0.0,0.0,0.0,4217737.0
20200305,OR,3.0,0.0,0.0,0.0,0.0,0.0,4217737.0
20200306,OR,3.0,0.0,0.0,0.0,0.0,0.0,4217737.0
20200307,OR,7.0,0.0,0.0,4.0,0.0,0.0,4217737.0
20200308,OR,14.0,0.0,0.0,7.0,0.0,0.0,4217737.0
20200309,OR,14.0,0.0,0.0,0.0,0.0,0.0,4217737.0
20200310,OR,15.0,0.0,0.0,1.0,0.0,0.0,4217737.0
20200311,OR,19.0,0.0,0.0,4.0,0.0,0.0,4217737.0
20200312,OR,19.0,0.0,0.0,0.0,0.0,0.0,4217737.0
20200313,OR,30.0,0.0,0.0,11.0,0.0,0.0,4217737.0
20200314,OR,30.0,0.0,0.0,0.0,0.0,0.0,4217737.0
20200315,OR,36.0,0.0,0.0,6.0,0.0,0.0,4217737.0
20200316,OR,39.0,0.0,0.0,3.0,0.0,0.0,4217737.0
20200317,OR,47.0,0.0,0.0,8.0,0.0,0.0,4217737.0
20200318,OR,75.0,0.0,3.0,28.0,3.0,0.0,4217737.0
20200319,OR,88.0,0.0,3.0,13.0,0.0,0.0,4217737.0
20200320,OR,114.0,0.0,3.0,26.0,0.0,0.0,4217737.0
20200321,OR,114.0,0.0,3.0,0.0,0.0,0.0,4217737.0
20200322,OR,161.0,0.0,4.0,47.0,1.0,0.0,4217737.0
20200323,OR,191.0,0.0,5.0,30.0,1.0,0.0,4217737.0
20200324,OR,209.0,0.0,8.0,18.0,3.0,0.0,4217737.0
20200325,OR,209.0,0.0,8.0,0.0,0.0,0.0,4217737.0
20200326,OR,327.0,0.0,11.0,118.0,3.0,0.0,4217737.0
20200327,OR,414.0,0.0,12.0,87.0,1.0,0.0,4217737.0
20200328,OR,479.0,0.0,13.0,65.0,1.0,0.0,4217737.0
20200329,OR,548.0,0.0,13.0,69.0,0.0,0.0,4217737.0
20200330,OR,606.0,0.0,16.0,58.0,3.0,0.0,4217737.0
20200331,OR,690.0,0.0,18.0,84.0,2.0,0.0,4217737.0
20200401,OR,736.0,0.0,18.0,46.0,0.0,0.0,4217737.0
20200402,OR,826.0,0.0,21.0,90.0,3.0,0.0,4217737.0
20200403,OR,899.0,0.0,22.0,73.0,1.0,0.0,4217737.0
20200404,OR,999.0,0.0,26.0,100.0,4.0,0.0,4217737.0
20200405,OR,1068.0,0.0,27.0,69.0,1.0,0.0,4217737.0
20200406,OR,1132.0,0.0,27.0,64.0,0.0,0.0,4217737.0
20200407,OR,1181.0,0.0,33.0,49.0,6.0,0.0,4217737.0
20200408,OR,1239.0,0.0,33.0,58.0,0.0,0.0,4217737.0
20200409,OR,1321.0,0.0,44.0,82.0,11.0,0.0,4217737.0
20200410,OR,1321.0,0.0,44.0,0.0,0.0,0.0,4217737.0
20200411,OR,1371.0,0.0,48.0,50.0,4.0,0.0,4217737.0
20200412,OR,1527.0,0.0,52.0,156.0,4.0,0.0,4217737.0
20200413,OR,1584.0,0.0,53.0,57.0,1.0,0.0,4217737.0
20200414,OR,1633.0,0.0,55.0,49.0,2.0,0.0,4217737.0
20200415,OR,1663.0,0.0,58.0,30.0,3.0,0.0,4217737.0
20200416,OR,1736.0,0.0,64.0,73.0,6.0,0.0,4217737.0
20200417,OR,1785.0,0.0,70.0,49.0,6.0,0.0,4217737.0
20200418,OR,1844.0,0.0,72.0,59.0,2.0,0.0,4217737.0
20200419,OR,1910.0,0.0,74.0,66.0,2.0,0.0,4217737.0
20200305,TN,1.0,0.0,0.0,0.0,0.0,0.0,6829174.0
20200306,TN,1.0,0.0,0.0,0.0,0.0,0.0,6829174.0
20200307,TN,1.0,0.0,0.0,0.0,0.0,0.0,6829174.0
20200308,TN,3.0,0.0,0.0,2.0,0.0,0.0,6829174.0
20200309,TN,3.0,0.0,0.0,0.0,0.0,0.0,6829174.0
20200310,TN,7.0,0.0,0.0,4.0,0.0,0.0,6829174.0
20200311,TN,7.0,0.0,0.0,0.0,0.0,0.0,6829174.0
20200312,TN,18.0,0.0,0.0,11.0,0.0,0.0,6829174.0
20200313,TN,26.0,0.0,0.0,8.0,0.0,0.0,6829174.0
20200314,TN,32.0,0.0,0.0,6.0,0.0,0.0,6829174.0
20200315,TN,39.0,0.0,0.0,7.0,0.0,0.0,6829174.0
20200316,TN,52.0,0.0,0.0,13.0,0.0,0.0,6829174.0
20200317,TN,73.0,0.0,0.0,21.0,0.0,0.0,6829174.0
20200318,TN,98.0,0.0,0.0,25.0,0.0,0.0,6829174.0
20200319,TN,154.0,0.0,0.0,56.0,0.0,0.0,6829174.0
20200320,TN,228.0,0.0,0.0,74.0,0.0,0.0,6829174.0
20200321,TN,371.0,0.0,0.0,143.0,0.0,0.0,6829174.0
20200322,TN,505.0,0.0,0.0,134.0,0.0,0.0,6829174.0
20200323,TN,615.0,0.0,2.0,110.0,2.0,0.0,6829174.0
20200324,TN,667.0,0.0,2.0,52.0,0.0,0.0,6829174.0
20200325,TN,784.0,0.0,3.0,117.0,1.0,0.0,6829174.0
20200326,TN,957.0,0.0,3.0,173.0,0.0,0.0,6829174.0
20200327,TN,1203.0,0.0,6.0,246.0,3.0,0.0,6829174.0
20200328,TN,1373.0,0.0,6.0,170.0,0.0,0.0,6829174.0
20200329,TN,1537.0,0.0,7.0,164.0,1.0,0.0,6829174.0
20200330,TN,1834.0,0.0,13.0,297.0,6.0,0.0,6829174.0
20200331,TN,2239.0,121.0,23.0,405.0,10.0,121.0,6829174.0
20200401,TN,2683.0,137.0,24.0,444.0,1.0,16.0,6829174.0
20200402,TN,2845.0,220.0,32.0,162.0,8.0,83.0,6829174.0
20200403,TN,3067.0,248.0,37.0,222.0,5.0,28.0,6829174.0
20200404,TN,3321.0,248.0,43.0,254.0,6.0,0.0,6829174.0
20200405,TN,3633.0,320.0,44.0,312.0,1.0,72.0,6829174.0
20200406,TN,3802.0,392.0,65.0,169.0,21.0,72.0,6829174.0
20200407,TN,4138.0,466.0,72.0,336.0,7.0,74.0,6829174.0
20200408,TN,4362.0,592.0,79.0,224.0,7.0,126.0,6829174.0
20200409,TN,4634.0,921.0,94.0,272.0,15.0,329.0,6829174.0
20200410,TN,4862.0,1145.0,98.0,228.0,4.0,224.0,6829174.0
20200411,TN,5114.0,1386.0,101.0,252.0,3.0,241.0,6829174.0
20200412,TN,5308.0,1504.0,101.0,194.0,0.0,118.0,6829174.0
20200413,TN,5610.0,1671.0,109.0,302.0,8.0,167.0,6829174.0
20200414,TN,5823.0,1969.0,124.0,213.0,15.0,298.0,6829174.0
20200415,TN,6079.0,2196.0,135.0,256.0,11.0,227.0,6829174.0
20200416,TN,6262.0,2786.0,141.0,183.0,6.0,590.0,6829174.0
20200417,TN,6589.0,3017.0,142.0,327.0,1.0,231.0,6829174.0
20200418,TN,6762.0,3234.0,145.0,173.0,3.0,217.0,6829174.0
20200419,TN,7070.0,3344.0,148.0,308.0,3.0,110.0,6829174.0
20200309,IA,3.0,0.0,0.0,3.0,0.0,0.0,3155070.0
20200310,IA,8.0,0.0,0.0,5.0,0.0,0.0,3155070.0
20200311,IA,13.0,0.0,0.0,5.0,0.0,0.0,3155070.0
20200312,IA,14.0,0.0,0.0,1.0,0.0,0.0,3155070.0
20200313,IA,16.0,0.0,0.0,2.0,0.0,0.0,3155070.0
20200314,IA,17.0,0.0,0.0,1.0,0.0,0.0,3155070.0
20200315,IA,18.0,0.0,0.0,1.0,0.0,0.0,3155070.0
20200316,IA,22.0,0.0,0.0,4.0,0.0,0.0,3155070.0
20200317,IA,23.0,0.0,0.0,1.0,0.0,0.0,3155070.0
20200318,IA,29.0,0.0,0.0,6.0,0.0,0.0,3155070.0
20200319,IA,38.0,0.0,0.0,9.0,0.0,0.0,3155070.0
20200320,IA,45.0,0.0,0.0,7.0,0.0,0.0,3155070.0
20200321,IA,68.0,0.0,0.0,23.0,0.0,0.0,3155070.0
20200322,IA,90.0,0.0,0.0,22.0,0.0,0.0,3155070.0
20200323,IA,105.0,0.0,0.0,15.0,0.0,0.0,3155070.0
20200324,IA,124.0,0.0,0.0,19.0,0.0,0.0,3155070.0
20200325,IA,145.0,0.0,1.0,21.0,1.0,0.0,3155070.0
20200326,IA,179.0,15.0,1.0,34.0,0.0,15.0,3155070.0
20200327,IA,235.0,15.0,3.0,56.0,2.0,0.0,3155070.0
20200328,IA,298.0,17.0,3.0,63.0,0.0,2.0,3155070.0
20200329,IA,336.0,19.0,4.0,38.0,1.0,2.0,3155070.0
20200330,IA,424.0,23.0,6.0,88.0,2.0,4.0,3155070.0
20200331,IA,497.0,33.0,7.0,73.0,1.0,10.0,3155070.0
20200401,IA,549.0,33.0,9.0,52.0,2.0,0.0,3155070.0
20200402,IA,614.0,110.0,11.0,65.0,2.0,77.0,3155070.0
20200403,IA,699.0,188.0,11.0,85.0,0.0,78.0,3155070.0
20200404,IA,786.0,188.0,14.0,87.0,3.0,0.0,3155070.0
20200405,IA,868.0,188.0,22.0,82.0,8.0,0.0,3155070.0
20200406,IA,946.0,284.0,25.0,78.0,3.0,96.0,3155070.0
20200407,IA,1048.0,341.0,26.0,102.0,1.0,57.0,3155070.0
20200408,IA,1145.0,431.0,27.0,97.0,1.0,90.0,3155070.0
20200409,IA,1270.0,476.0,29.0,125.0,2.0,45.0,3155070.0
20200410,IA,1388.0,506.0,31.0,118.0,2.0,30.0,3155070.0
20200411,IA,1510.0,585.0,34.0,122.0,3.0,79.0,3155070.0
20200412,IA,1587.0,674.0,41.0,77.0,7.0,89.0,3155070.0
20200413,IA,1710.0,741.0,43.0,123.0,2.0,67.0,3155070.0
20200414,IA,1899.0,741.0,49.0,189.0,6.0,0.0,3155070.0
20200415,IA,1995.0,908.0,53.0,96.0,4.0,167.0,3155070.0
20200416,IA,2141.0,987.0,60.0,146.0,7.0,79.0,3155070.0
20200417,IA,2332.0,1007.0,64.0,191.0,4.0,20.0,3155070.0
20200418,IA,2513.0,1095.0,74.0,181.0,10.0,88.0,3155070.0
20200419,IA,2902.0,1171.0,75.0,389.0,1.0,76.0,3155070.0
20200307,KY,1.0,0.0,0.0,1.0,0.0,0.0,4467673.0
20200308,KY,1.0,0.0,0.0,0.0,0.0,0.0,4467673.0
20200309,KY,4.0,0.0,0.0,3.0,0.0,0.0,4467673.0
20200310,KY,6.0,0.0,0.0,2.0,0.0,0.0,4467673.0
20200311,KY,8.0,0.0,0.0,2.0,0.0,0.0,4467673.0
20200312,KY,8.0,0.0,0.0,0.0,0.0,0.0,4467673.0
20200313,KY,11.0,0.0,0.0,3.0,0.0,0.0,4467673.0
20200314,KY,14.0,0.0,0.0,3.0,0.0,0.0,4467673.0
20200315,KY,16.0,0.0,0.0,2.0,0.0,0.0,4467673.0
20200316,KY,21.0,0.0,1.0,5.0,1.0,0.0,4467673.0
20200317,KY,22.0,0.0,1.0,1.0,0.0,0.0,4467673.0
20200318,KY,26.0,0.0,1.0,4.0,0.0,0.0,4467673.0
20200319,KY,35.0,0.0,1.0,9.0,0.0,0.0,4467673.0
20200320,KY,47.0,0.0,1.0,12.0,0.0,0.0,4467673.0
20200321,KY,54.0,0.0,2.0,7.0,1.0,0.0,4467673.0
20200322,KY,99.0,0.0,3.0,45.0,1.0,0.0,4467673.0
20200323,KY,104.0,0.0,3.0,5.0,0.0,0.0,4467673.0
20200324,KY,124.0,0.0,4.0,20.0,1.0,0.0,4467673.0
20200325,KY,157.0,0.0,4.0,33.0,0.0,0.0,4467673.0
20200326,KY,198.0,0.0,4.0,41.0,0.0,0.0,4467673.0
20200327,KY,248.0,0.0,6.0,50.0,2.0,0.0,4467673.0
20200328,KY,302.0,0.0,8.0,54.0,2.0,0.0,4467673.0
20200329,KY,394.0,0.0,9.0,92.0,1.0,0.0,4467673.0
20200330,KY,439.0,0.0,9.0,45.0,0.0,0.0,4467673.0
20200331,KY,480.0,0.0,11.0,41.0,2.0,0.0,4467673.0
20200401,KY,591.0,0.0,17.0,111.0,6.0,0.0,4467673.0
20200402,KY,680.0,0.0,20.0,89.0,3.0,0.0,4467673.0
20200403,KY,770.0,0.0,31.0,90.0,11.0,0.0,4467673.0
20200404,KY,831.0,0.0,37.0,61.0,6.0,0.0,4467673.0
20200405,KY,917.0,0.0,40.0,86.0,3.0,0.0,4467673.0
20200406,KY,955.0,0.0,45.0,38.0,5.0,0.0,4467673.0
20200407,KY,1008.0,0.0,59.0,53.0,14.0,0.0,4467673.0
20200408,KY,1149.0,0.0,65.0,141.0,6.0,0.0,4467673.0
20200409,KY,1346.0,0.0,73.0,197.0,8.0,0.0,4467673.0
20200410,KY,1693.0,464.0,90.0,347.0,17.0,464.0,4467673.0
20200411,KY,1693.0,464.0,90.0,0.0,0.0,0.0,4467673.0
20200412,KY,1840.0,464.0,94.0,147.0,4.0,0.0,4467673.0
20200413,KY,1963.0,607.0,97.0,123.0,3.0,143.0,4467673.0
20200414,KY,2048.0,629.0,104.0,85.0,7.0,22.0,4467673.0
20200415,KY,2210.0,653.0,115.0,162.0,11.0,24.0,4467673.0
20200416,KY,2291.0,862.0,122.0,81.0,7.0,209.0,4467673.0
20200417,KY,2429.0,956.0,129.0,138.0,7.0,94.0,4467673.0
20200418,KY,2522.0,979.0,137.0,93.0,8.0,23.0,4467673.0
20200419,KY,2707.0,1174.0,144.0,185.0,7.0,195.0,4467673.0
20200304,NY,6.0,0.0,0.0,0.0,0.0,0.0,19453561.0
20200305,NY,22.0,0.0,0.0,16.0,0.0,0.0,19453561.0
20200306,NY,33.0,0.0,0.0,11.0,0.0,0.0,19453561.0
20200307,NY,76.0,0.0,0.0,43.0,0.0,0.0,19453561.0
20200308,NY,105.0,0.0,0.0,29.0,0.0,0.0,19453561.0
20200309,NY,142.0,0.0,0.0,37.0,0.0,0.0,19453561.0
20200310,NY,173.0,0.0,0.0,31.0,0.0,0.0,19453561.0
20200311,NY,216.0,0.0,0.0,43.0,0.0,0.0,19453561.0
20200312,NY,216.0,0.0,0.0,0.0,0.0,0.0,19453561.0
20200313,NY,421.0,0.0,0.0,205.0,0.0,0.0,19453561.0
20200314,NY,524.0,0.0,0.0,103.0,0.0,0.0,19453561.0
20200315,NY,729.0,0.0,3.0,205.0,3.0,0.0,19453561.0
20200316,NY,950.0,0.0,7.0,221.0,4.0,0.0,19453561.0
20200317,NY,1700.0,0.0,7.0,750.0,0.0,0.0,19453561.0
20200318,NY,2382.0,0.0,12.0,682.0,5.0,0.0,19453561.0
20200319,NY,4152.0,0.0,12.0,1770.0,0.0,0.0,19453561.0
20200320,NY,7102.0,0.0,35.0,2950.0,23.0,0.0,19453561.0
20200321,NY,10356.0,0.0,44.0,3254.0,9.0,0.0,19453561.0
20200322,NY,15168.0,0.0,114.0,4812.0,70.0,0.0,19453561.0
20200323,NY,20875.0,0.0,114.0,5707.0,0.0,0.0,19453561.0
20200324,NY,25665.0,0.0,210.0,4790.0,96.0,0.0,19453561.0
20200325,NY,30811.0,0.0,285.0,5146.0,75.0,0.0,19453561.0
20200326,NY,37258.0,0.0,385.0,6447.0,100.0,0.0,19453561.0
20200327,NY,44635.0,2045.0,519.0,7377.0,134.0,2045.0,19453561.0
20200328,NY,52318.0,2726.0,728.0,7683.0,209.0,681.0,19453561.0
20200329,NY,59513.0,3572.0,965.0,7195.0,237.0,846.0,19453561.0
20200330,NY,66497.0,4204.0,1218.0,6984.0,253.0,632.0,19453561.0
20200331,NY,75795.0,4975.0,1550.0,9298.0,332.0,771.0,19453561.0
20200401,NY,83712.0,6142.0,1941.0,7917.0,391.0,1167.0,19453561.0
20200402,NY,92381.0,7434.0,2373.0,8669.0,432.0,1292.0,19453561.0
20200403,NY,102863.0,8886.0,2935.0,10482.0,562.0,1452.0,19453561.0
20200404,NY,113704.0,10478.0,3565.0,10841.0,630.0,1592.0,19453561.0
20200405,NY,122031.0,12187.0,4159.0,8327.0,594.0,1709.0,19453561.0
20200406,NY,130689.0,13366.0,4758.0,8658.0,599.0,1179.0,19453561.0
